	chrom_region	start_region	end_region	region_number	chrom_gene	start_gene	end_gene	gene_name	gene_number	distance
38511	chr8	90793706	90794206	233485	chr8	90791741	90959393	NECAB1	972	1965
38512	chr8	90794745	90795245	233486	chr8	90791741	90959393	NECAB1	972	3004
38513	chr8	90798641	90799141	233487	chr8	90791741	90959393	NECAB1	972	6900
38537	chr8	91955455	91955955	233640	chr8	91954967	92103286	RUNX1T1	973	488
38538	chr8	91956060	91956560	233641	chr8	91954967	92103286	RUNX1T1	973	1093
38539	chr8	91957438	91957938	233642	chr8	91954967	92103286	RUNX1T1	973	2471
38540	chr8	91958199	91958699	233643	chr8	91954967	92103286	RUNX1T1	973	3232
38541	chr8	91959098	91959598	233644	chr8	91954967	92103286	RUNX1T1	973	4131
38542	chr8	91961123	91961623	233645	chr8	91954967	92103286	RUNX1T1	973	6156
38543	chr8	91961765	91962265	233646	chr8	91954967	92103286	RUNX1T1	973	6798
38544	chr8	91962650	91963150	233647	chr8	91954967	92103286	RUNX1T1	973	7683
38545	chr8	91963346	91963846	233648	chr8	91954967	92103286	RUNX1T1	973	8379
38546	chr8	91964573	91965073	233649	chr8	91954967	92103286	RUNX1T1	973	9606
38631	chr8	93738948	93739448	234076	chr8	93729356	93741017	RBM12B	974	9592
38636	chr8	97771746	97772246	234686	chr8	97775057	97853013	LAPTM4B	975	3311
38637	chr8	97774879	97775379	234687	chr8	97775057	97853013	LAPTM4B	975	178
38638	chr8	97775501	97776001	234688	chr8	97775057	97853013	LAPTM4B	975	444
38639	chr8	97776180	97776680	234689	chr8	97775057	97853013	LAPTM4B	975	1123
38640	chr8	97777772	97778272	234690	chr8	97775057	97853013	LAPTM4B	975	2715
38641	chr8	97778633	97779133	234691	chr8	97775057	97853013	LAPTM4B	975	3576
38656	chr8	98113008	98113508	234752	chr8	98117293	98159835	POP1	976	4285
38657	chr8	98116362	98116862	234753	chr8	98117293	98159835	POP1	976	931
38658	chr8	98116948	98117448	234754	chr8	98117293	98159835	POP1	976	345
38659	chr8	98117500	98118000	234755	chr8	98117293	98159835	POP1	976	207
38660	chr8	98118035	98118535	234756	chr8	98117293	98159835	POP1	976	742
38674	chr8	102861728	102862228	235609	chr8	102864271	103002424	AZIN1-AS1	977	2543
38675	chr8	102862826	102863326	235610	chr8	102864271	103002424	AZIN1-AS1	977	1445
38676	chr8	102863416	102863916	235611	chr8	102864271	103002424	AZIN1-AS1	977	855
38677	chr8	102864001	102864501	235612	chr8	102864271	103002424	AZIN1-AS1	977	270
38678	chr8	102864663	102865163	235613	chr8	102864271	103002424	AZIN1-AS1	977	392
38702	chr8	103497125	103497625	235718	chr8	103500696	104256094	RIMS2	978	3571
38703	chr8	103498476	103498976	235719	chr8	103500696	104256094	RIMS2	978	2220
38704	chr8	103499128	103499628	235720	chr8	103500696	104256094	RIMS2	978	1568
38705	chr8	103499679	103500179	235721	chr8	103500696	104256094	RIMS2	978	1017
38706	chr8	103500595	103501095	235722	chr8	103500696	104256094	RIMS2	978	101
38707	chr8	103501404	103501904	235723	chr8	103500696	104256094	RIMS2	978	708
38708	chr8	103506963	103507463	235724	chr8	103500696	104256094	RIMS2	978	6267
38709	chr8	103508086	103508586	235725	chr8	103500696	104256094	RIMS2	978	7390
38766	chr8	109570281	109570781	236445	chr8	109573978	109691791	SYBU	979	3697
38767	chr8	109570938	109571438	236446	chr8	109573978	109691791	SYBU	979	3040
38768	chr8	109574267	109574767	236447	chr8	109573978	109691791	SYBU	979	289
38769	chr8	109575113	109575613	236448	chr8	109573978	109691791	SYBU	979	1135
38770	chr8	109575770	109576270	236449	chr8	109573978	109691791	SYBU	979	1792
38771	chr8	109577140	109577640	236450	chr8	109573978	109691791	SYBU	979	3162
38772	chr8	109578751	109579251	236451	chr8	109573978	109691791	SYBU	979	4773
38773	chr8	109579720	109580220	236452	chr8	109573978	109691791	SYBU	979	5742
38774	chr8	109581726	109582226	236453	chr8	109573978	109691791	SYBU	979	7748
38830	chr8	120444149	120444649	237634	chr8	120445400	120542133	MTBP	980	1251
38831	chr8	120444899	120445399	237635	chr8	120445400	120542133	MTBP	980	501
38832	chr8	120452654	120453154	237636	chr8	120445400	120542133	MTBP	980	7254
38839	chr8	121612249	121612749	237787	chr8	121612116	121641440	HAS2	981	133
38840	chr8	121616957	121617457	237788	chr8	121612116	121641440	HAS2	981	4841
38851	chr8	124304151	124304651	238312	chr8	124306189	124372692	TMEM65	982	2038
38852	chr8	124307743	124308243	238313	chr8	124306189	124372692	TMEM65	982	1554
38853	chr8	124308497	124308997	238314	chr8	124306189	124372692	TMEM65	982	2308
38874	chr8	124534589	124535089	238366	chr8	124539101	124580648	NDUFB9	983	4512
38875	chr8	124538270	124538770	238367	chr8	124539101	124580648	NDUFB9	983	831
38876	chr8	124538852	124539352	238368	chr8	124539101	124580648	NDUFB9	983	249
38877	chr8	124539441	124539941	238369	chr8	124539101	124580648	NDUFB9	983	340
38878	chr8	124548734	124549234	238370	chr8	124539101	124580648	NDUFB9	983	9633
38879	chr8	124548734	124549234	238370	chr8	124550790	124728429	MTSS1	984	2056
38881	chr8	124549534	124550034	238371	chr8	124550790	124728429	MTSS1	984	1256
38883	chr8	124551642	124552142	238372	chr8	124550790	124728429	MTSS1	984	852
38885	chr8	124553088	124553588	238373	chr8	124550790	124728429	MTSS1	984	2298
38887	chr8	124554241	124554741	238374	chr8	124550790	124728429	MTSS1	984	3451
38889	chr8	124556448	124556948	238375	chr8	124550790	124728429	MTSS1	984	5658
38891	chr8	124558319	124558819	238376	chr8	124550790	124728429	MTSS1	984	7529
39022	chr8	132111553	132112053	239723	chr8	132120859	132481095	KCNQ3	985	9306
39023	chr8	132117979	132118479	239724	chr8	132120859	132481095	KCNQ3	985	2880
39024	chr8	132120269	132120769	239725	chr8	132120859	132481095	KCNQ3	985	590
39137	chr8	132562018	132562518	239848	chr8	132570416	132675592	LRRC6	986	8398
39138	chr8	132564733	132565233	239849	chr8	132570416	132675592	LRRC6	986	5683
39139	chr8	132570567	132571067	239850	chr8	132570416	132675592	LRRC6	986	151
39140	chr8	132575065	132575565	239851	chr8	132570416	132675592	LRRC6	986	4649
39141	chr8	132578896	132579396	239852	chr8	132570416	132675592	LRRC6	986	8480
39142	chr8	132579638	132580138	239853	chr8	132570416	132675592	LRRC6	986	9222
39170	chr8	132771523	132772023	239897	chr8	132775358	132848807	PHF20L1	987	3835
39171	chr8	132772103	132772603	239898	chr8	132775358	132848807	PHF20L1	987	3255
39172	chr8	132774463	132774963	239899	chr8	132775358	132848807	PHF20L1	987	895
39173	chr8	132775052	132775552	239900	chr8	132775358	132848807	PHF20L1	987	306
39174	chr8	132776364	132776864	239901	chr8	132775358	132848807	PHF20L1	987	1006
39185	chr8	133229708	133230208	240073	chr8	133237171	133302022	NDRG1	988	7463
39186	chr8	133230940	133231440	240074	chr8	133237171	133302022	NDRG1	988	6231
39187	chr8	133232345	133232845	240075	chr8	133237171	133302022	NDRG1	988	4826
39188	chr8	133232887	133233387	240076	chr8	133237171	133302022	NDRG1	988	4284
39189	chr8	133242892	133243392	240077	chr8	133237171	133302022	NDRG1	988	5721
39215	chr8	133449408	133449908	240124	chr8	133454848	133571940	ST3GAL1	989	5440
39216	chr8	133450458	133450958	240125	chr8	133454848	133571940	ST3GAL1	989	4390
39217	chr8	133453241	133453741	240126	chr8	133454848	133571940	ST3GAL1	989	1607
39218	chr8	133453848	133454348	240127	chr8	133454848	133571940	ST3GAL1	989	1000
39219	chr8	133455094	133455594	240128	chr8	133454848	133571940	ST3GAL1	989	246
39220	chr8	133455656	133456156	240129	chr8	133454848	133571940	ST3GAL1	989	808
39221	chr8	133456225	133456725	240130	chr8	133454848	133571940	ST3GAL1	989	1377
39222	chr8	133457065	133457565	240131	chr8	133454848	133571940	ST3GAL1	989	2217
39223	chr8	133460988	133461488	240132	chr8	133454848	133571940	ST3GAL1	989	6140
39224	chr8	133461574	133462074	240133	chr8	133454848	133571940	ST3GAL1	989	6726
39264	chr8	135452308	135452808	240506	chr8	135457456	135656722	KHDRBS3	990	5148
39265	chr8	135455989	135456489	240507	chr8	135457456	135656722	KHDRBS3	990	1467
39266	chr8	135456665	135457165	240508	chr8	135457456	135656722	KHDRBS3	990	791
39267	chr8	135457181	135457681	240509	chr8	135457456	135656722	KHDRBS3	990	275
39268	chr8	135457847	135458347	240510	chr8	135457456	135656722	KHDRBS3	990	391
39269	chr8	135458641	135459141	240511	chr8	135457456	135656722	KHDRBS3	990	1185
39270	chr8	135465791	135466291	240512	chr8	135457456	135656722	KHDRBS3	990	8335
39271	chr8	135466522	135467022	240513	chr8	135457456	135656722	KHDRBS3	990	9066
39306	chr8	135854358	135854858	240565	chr8	135859369	137092183	LINC02055	991	5011
39307	chr8	135860838	135861338	240566	chr8	135859369	137092183	LINC02055	991	1469
39440	chr8	140659218	140659718	241479	chr8	140657900	141002216	PTK2	992	1318
39441	chr8	140659843	140660343	241480	chr8	140657900	141002216	PTK2	992	1943
39442	chr8	140666354	140666854	241481	chr8	140657900	141002216	PTK2	992	8454
39539	chr8	142443174	142443674	242309	chr8	142449430	142545009	ADGRB1	993	6256
39540	chr8	142444400	142444900	242310	chr8	142449430	142545009	ADGRB1	993	5030
39541	chr8	142447421	142447921	242311	chr8	142449430	142545009	ADGRB1	993	2009
39542	chr8	142449255	142449755	242312	chr8	142449430	142545009	ADGRB1	993	175
39543	chr8	142450162	142450662	242313	chr8	142449430	142545009	ADGRB1	993	732
39544	chr8	142450988	142451488	242314	chr8	142449430	142545009	ADGRB1	993	1558
39545	chr8	142451522	142452022	242315	chr8	142449430	142545009	ADGRB1	993	2092
39546	chr8	142452118	142452618	242316	chr8	142449430	142545009	ADGRB1	993	2688
39547	chr8	142452689	142453189	242317	chr8	142449430	142545009	ADGRB1	993	3259
39548	chr8	142453277	142453777	242318	chr8	142449430	142545009	ADGRB1	993	3847
39549	chr8	142453833	142454333	242319	chr8	142449430	142545009	ADGRB1	993	4403
39550	chr8	142454477	142454977	242320	chr8	142449430	142545009	ADGRB1	993	5047
39551	chr8	142455851	142456351	242321	chr8	142449430	142545009	ADGRB1	993	6421
39552	chr8	142457746	142458246	242322	chr8	142449430	142545009	ADGRB1	993	8316
39553	chr8	142459141	142459641	242323	chr8	142449430	142545009	ADGRB1	993	9711
39626	chr9	462571	463071	243316	chr9	470291	746106	KANK1	994	7720
39627	chr9	463148	463648	243317	chr9	470291	746106	KANK1	994	7143
39628	chr9	466603	467103	243318	chr9	470291	746106	KANK1	994	3688
39629	chr9	468988	469488	243319	chr9	470291	746106	KANK1	994	1303
39630	chr9	469515	470015	243320	chr9	470291	746106	KANK1	994	776
39631	chr9	470076	470576	243321	chr9	470291	746106	KANK1	994	215
39632	chr9	470669	471169	243322	chr9	470291	746106	KANK1	994	378
39697	chr9	1979064	1979564	243533	chr9	1980290	2193624	SMARCA2	995	1226
39698	chr9	1979877	1980377	243534	chr9	1980290	2193624	SMARCA2	995	413
39699	chr9	1980787	1981287	243535	chr9	1980290	2193624	SMARCA2	995	497
39700	chr9	1983459	1983959	243536	chr9	1980290	2193624	SMARCA2	995	3169
39766	chr9	2727997	2728497	243682	chr9	2720469	2844095	PUM3	996	7528
39767	chr9	2729023	2729523	243683	chr9	2720469	2844095	PUM3	996	8554
39784	chr9	4489461	4489961	244032	chr9	4490468	4587469	SLC1A1	997	1007
39785	chr9	4490137	4490637	244033	chr9	4490468	4587469	SLC1A1	997	331
39786	chr9	4490942	4491442	244034	chr9	4490468	4587469	SLC1A1	997	474
39787	chr9	4491472	4491972	244035	chr9	4490468	4587469	SLC1A1	997	1004
39788	chr9	4493102	4493602	244036	chr9	4490468	4587469	SLC1A1	997	2634
39789	chr9	4499883	4500383	244037	chr9	4490468	4587469	SLC1A1	997	9415
39805	chr9	4670047	4670547	244063	chr9	4679559	4708399	CDC37L1	998	9512
39806	chr9	4670754	4671254	244064	chr9	4679559	4708399	CDC37L1	998	8805
39807	chr9	4674843	4675343	244065	chr9	4679559	4708399	CDC37L1	998	4716
39808	chr9	4677957	4678457	244066	chr9	4679559	4708399	CDC37L1	998	1602
39809	chr9	4678571	4679071	244067	chr9	4679559	4708399	CDC37L1	998	988
39810	chr9	4679323	4679823	244068	chr9	4679559	4708399	CDC37L1	998	236
39811	chr9	4680002	4680502	244069	chr9	4679559	4708399	CDC37L1	998	443
39812	chr9	4680971	4681471	244070	chr9	4679559	4708399	CDC37L1	998	1412
39813	chr9	4685958	4686458	244071	chr9	4679559	4708399	CDC37L1	998	6399
39814	chr9	4688652	4689152	244072	chr9	4679559	4708399	CDC37L1	998	9093
39816	chr9	4717685	4718185	244073	chr9	4709556	4742043	AK3	999	8129
39828	chr9	6007187	6007687	244197	chr9	6011025	6015625	RANBP6	1000	3838
39829	chr9	6008160	6008660	244198	chr9	6011025	6015625	RANBP6	1000	2865
39830	chr9	6014724	6015224	244199	chr9	6011025	6015625	RANBP6	1000	3699
39831	chr9	6015426	6015926	244200	chr9	6011025	6015625	RANBP6	1000	4401
39832	chr9	6016098	6016598	244201	chr9	6011025	6015625	RANBP6	1000	5073
39834	chr9	6412344	6412844	244244	chr9	6413151	6507054	UHRF2	1001	807
39835	chr9	6412887	6413387	244245	chr9	6413151	6507054	UHRF2	1001	264
39836	chr9	6413534	6414034	244246	chr9	6413151	6507054	UHRF2	1001	383
39837	chr9	6414129	6414629	244247	chr9	6413151	6507054	UHRF2	1001	978
39849	chr9	8318240	8318740	244594	chr9	8314246	10612723	PTPRD	1002	3994
39850	chr9	8320716	8321216	244595	chr9	8314246	10612723	PTPRD	1002	6470
39851	chr9	8322910	8323410	244596	chr9	8314246	10612723	PTPRD	1002	8664
40034	chr9	8937183	8937683	244779	chr9	8936079	8963077	AL596451.1	1003	1104
40268	chr9	13105662	13106162	245239	chr9	13105704	13279590	MPDZ	1004	42
40269	chr9	13109026	13109526	245240	chr9	13105704	13279590	MPDZ	1004	3322
40270	chr9	13110966	13111466	245241	chr9	13105704	13279590	MPDZ	1004	5262
40271	chr9	13113202	13113702	245242	chr9	13105704	13279590	MPDZ	1004	7498
40316	chr9	14075952	14076452	245429	chr9	14081843	14398983	NFIB	1005	5891
40317	chr9	14078134	14078634	245430	chr9	14081843	14398983	NFIB	1005	3709
40318	chr9	14080943	14081443	245431	chr9	14081843	14398983	NFIB	1005	900
40319	chr9	14081614	14082114	245432	chr9	14081843	14398983	NFIB	1005	229
40320	chr9	14084431	14084931	245433	chr9	14081843	14398983	NFIB	1005	2588
40321	chr9	14085114	14085614	245434	chr9	14081843	14398983	NFIB	1005	3271
40322	chr9	14085816	14086316	245435	chr9	14081843	14398983	NFIB	1005	3973
40323	chr9	14086507	14087007	245436	chr9	14081843	14398983	NFIB	1005	4664
40324	chr9	14089231	14089731	245437	chr9	14081843	14398983	NFIB	1005	7388
40443	chr9	14307807	14308307	245555	chr9	14317073	14358490	AL136366.1	1006	9266
40445	chr9	14308425	14308925	245556	chr9	14317073	14358490	AL136366.1	1006	8648
40447	chr9	14309348	14309848	245557	chr9	14317073	14358490	AL136366.1	1006	7725
40449	chr9	14310238	14310738	245558	chr9	14317073	14358490	AL136366.1	1006	6835
40451	chr9	14311124	14311624	245559	chr9	14317073	14358490	AL136366.1	1006	5949
40453	chr9	14311940	14312440	245560	chr9	14317073	14358490	AL136366.1	1006	5133
40455	chr9	14312768	14313268	245561	chr9	14317073	14358490	AL136366.1	1006	4305
40457	chr9	14313355	14313855	245562	chr9	14317073	14358490	AL136366.1	1006	3718
40459	chr9	14313867	14314367	245563	chr9	14317073	14358490	AL136366.1	1006	3206
40461	chr9	14314375	14314875	245564	chr9	14317073	14358490	AL136366.1	1006	2698
40463	chr9	14315215	14315715	245565	chr9	14317073	14358490	AL136366.1	1006	1858
40465	chr9	14316008	14316508	245566	chr9	14317073	14358490	AL136366.1	1006	1065
40467	chr9	14316800	14317300	245567	chr9	14317073	14358490	AL136366.1	1006	273
40469	chr9	14317749	14318249	245568	chr9	14317073	14358490	AL136366.1	1006	676
40471	chr9	14318252	14318752	245569	chr9	14317073	14358490	AL136366.1	1006	1179
40473	chr9	14319040	14319540	245570	chr9	14317073	14358490	AL136366.1	1006	1967
40475	chr9	14320222	14320722	245571	chr9	14317073	14358490	AL136366.1	1006	3149
40477	chr9	14320776	14321276	245572	chr9	14317073	14358490	AL136366.1	1006	3703
40479	chr9	14321632	14322132	245573	chr9	14317073	14358490	AL136366.1	1006	4559
40481	chr9	14322356	14322856	245574	chr9	14317073	14358490	AL136366.1	1006	5283
40483	chr9	14323038	14323538	245575	chr9	14317073	14358490	AL136366.1	1006	5965
40485	chr9	14323838	14324338	245576	chr9	14317073	14358490	AL136366.1	1006	6765
40487	chr9	14325268	14325768	245577	chr9	14317073	14358490	AL136366.1	1006	8195
40489	chr9	14326343	14326843	245578	chr9	14317073	14358490	AL136366.1	1006	9270
40491	chr9	14326949	14327449	245579	chr9	14317073	14358490	AL136366.1	1006	9876
40572	chr9	14608557	14609057	245678	chr9	14611071	14693471	ZDHHC21	1007	2514
40573	chr9	14611820	14612320	245679	chr9	14611071	14693471	ZDHHC21	1007	749
40574	chr9	14614854	14615354	245680	chr9	14611071	14693471	ZDHHC21	1007	3783
40575	chr9	14616342	14616842	245681	chr9	14611071	14693471	ZDHHC21	1007	5271
40576	chr9	14618705	14619205	245682	chr9	14611071	14693471	ZDHHC21	1007	7634
40589	chr9	15415398	15415898	245792	chr9	15422704	15465953	SNAPC3	1008	7306
40590	chr9	15416480	15416980	245793	chr9	15422704	15465953	SNAPC3	1008	6224
40591	chr9	15421954	15422454	245794	chr9	15422704	15465953	SNAPC3	1008	750
40592	chr9	15422478	15422978	245795	chr9	15422704	15465953	SNAPC3	1008	226
40593	chr9	15423010	15423510	245796	chr9	15422704	15465953	SNAPC3	1008	306
40594	chr9	15423548	15424048	245797	chr9	15422704	15465953	SNAPC3	1008	844
40595	chr9	15430997	15431497	245798	chr9	15422704	15465953	SNAPC3	1008	8293
40600	chr9	15551360	15551860	245818	chr9	15553043	16061663	CCDC171	1009	1683
40601	chr9	15551972	15552472	245819	chr9	15553043	16061663	CCDC171	1009	1071
40602	chr9	15552652	15553152	245820	chr9	15553043	16061663	CCDC171	1009	391
40603	chr9	15553227	15553727	245821	chr9	15553043	16061663	CCDC171	1009	184
40604	chr9	15554219	15554719	245822	chr9	15553043	16061663	CCDC171	1009	1176
40648	chr9	19223998	19224498	246294	chr9	19230435	19373545	DENND4C	1010	6437
40649	chr9	19226563	19227063	246295	chr9	19230435	19373545	DENND4C	1010	3872
40650	chr9	19229925	19230425	246296	chr9	19230435	19373545	DENND4C	1010	510
40651	chr9	19230433	19230933	246297	chr9	19230435	19373545	DENND4C	1010	2
40652	chr9	19230963	19231463	246298	chr9	19230435	19373545	DENND4C	1010	528
40653	chr9	19231983	19232483	246299	chr9	19230435	19373545	DENND4C	1010	1548
40654	chr9	19233091	19233591	246300	chr9	19230435	19373545	DENND4C	1010	2656
40672	chr9	19511996	19512496	246340	chr9	19507452	19786928	SLC24A2	1011	4544
40673	chr9	19514115	19514615	246341	chr9	19507452	19786928	SLC24A2	1011	6663
40751	chr9	20333916	20334416	246534	chr9	20341669	20622518	MLLT3	1012	7753
40752	chr9	20334426	20334926	246535	chr9	20341669	20622518	MLLT3	1012	7243
40753	chr9	20335034	20335534	246536	chr9	20341669	20622518	MLLT3	1012	6635
40754	chr9	20336459	20336959	246537	chr9	20341669	20622518	MLLT3	1012	5210
40755	chr9	20337869	20338369	246538	chr9	20341669	20622518	MLLT3	1012	3800
40756	chr9	20338428	20338928	246539	chr9	20341669	20622518	MLLT3	1012	3241
40757	chr9	20339546	20340046	246540	chr9	20341669	20622518	MLLT3	1012	2123
40758	chr9	20340083	20340583	246541	chr9	20341669	20622518	MLLT3	1012	1586
40759	chr9	20341038	20341538	246542	chr9	20341669	20622518	MLLT3	1012	631
40760	chr9	20344547	20345047	246543	chr9	20341669	20622518	MLLT3	1012	2878
40761	chr9	20348272	20348772	246544	chr9	20341669	20622518	MLLT3	1012	6603
40762	chr9	20350570	20351070	246545	chr9	20341669	20622518	MLLT3	1012	8901
40763	chr9	20351313	20351813	246546	chr9	20341669	20622518	MLLT3	1012	9644
40885	chr9	23492058	23492558	246958	chr9	23500691	23672387	AL445623.2	1013	8633
40886	chr9	23494686	23495186	246959	chr9	23500691	23672387	AL445623.2	1013	6005
40887	chr9	23496202	23496702	246960	chr9	23500691	23672387	AL445623.2	1013	4489
40888	chr9	23496757	23497257	246961	chr9	23500691	23672387	AL445623.2	1013	3934
40889	chr9	23497960	23498460	246962	chr9	23500691	23672387	AL445623.2	1013	2731
40930	chr9	26899370	26899870	247272	chr9	26903372	26947242	PLAA	1014	4002
40938	chr9	27943542	27944042	247458	chr9	27948078	28670286	LINGO2	1015	4536
40939	chr9	27948549	27949049	247459	chr9	27948078	28670286	LINGO2	1015	471
41017	chr9	32538479	32538979	247794	chr9	32540544	32552586	TOPORS	1016	2065
41018	chr9	32549975	32550475	247795	chr9	32540544	32552586	TOPORS	1016	9431
41024	chr9	35161199	35161699	248296	chr9	35161992	35405338	UNC13B	1017	793
41025	chr9	35161718	35162218	248297	chr9	35161992	35405338	UNC13B	1017	274
41026	chr9	35162284	35162784	248298	chr9	35161992	35405338	UNC13B	1017	292
41027	chr9	35162850	35163350	248299	chr9	35161992	35405338	UNC13B	1017	858
41042	chr9	36328734	36329234	248528	chr9	36336396	36487548	RNF38	1018	7662
41043	chr9	36336027	36336527	248529	chr9	36336396	36487548	RNF38	1018	369
41044	chr9	36337299	36337799	248530	chr9	36336396	36487548	RNF38	1018	903
41045	chr9	36337812	36338312	248531	chr9	36336396	36487548	RNF38	1018	1416
41046	chr9	36338792	36339292	248532	chr9	36336396	36487548	RNF38	1018	2396
41073	chr9	37119511	37120011	248673	chr9	37120539	37358149	ZCCHC7	1019	1028
41074	chr9	37120259	37120759	248674	chr9	37120539	37358149	ZCCHC7	1019	280
41075	chr9	37120800	37121300	248675	chr9	37120539	37358149	ZCCHC7	1019	261
41101	chr9	38400532	38401032	249015	chr9	38406528	38424454	IGFBPL1	1020	5996
41102	chr9	38401953	38402453	249016	chr9	38406528	38424454	IGFBPL1	1020	4575
41103	chr9	38404224	38404724	249017	chr9	38406528	38424454	IGFBPL1	1020	2304
41104	chr9	38405239	38405739	249018	chr9	38406528	38424454	IGFBPL1	1020	1289
41105	chr9	38405791	38406291	249019	chr9	38406528	38424454	IGFBPL1	1020	737
41106	chr9	38412822	38413322	249020	chr9	38406528	38424454	IGFBPL1	1020	6294
41107	chr9	38413522	38414022	249021	chr9	38406528	38424454	IGFBPL1	1020	6994
41108	chr9	38414271	38414771	249022	chr9	38406528	38424454	IGFBPL1	1020	7743
41109	chr9	38415097	38415597	249023	chr9	38406528	38424454	IGFBPL1	1020	8569
41110	chr9	38415811	38416311	249024	chr9	38406528	38424454	IGFBPL1	1020	9283
41111	chr9	38416344	38416844	249025	chr9	38406528	38424454	IGFBPL1	1020	9816
41125	chr9	70520259	70520759	249566	chr9	70529063	71446904	TRPM3	1021	8804
41126	chr9	70526825	70527325	249567	chr9	70529063	71446904	TRPM3	1021	2238
41127	chr9	70534390	70534890	249568	chr9	70529063	71446904	TRPM3	1021	5327
41128	chr9	70535986	70536486	249569	chr9	70529063	71446904	TRPM3	1021	6923
41231	chr9	74495837	74496337	250030	chr9	74497335	74693177	RORB	1022	1498
41232	chr9	74496358	74496858	250031	chr9	74497335	74693177	RORB	1022	977
41233	chr9	74497062	74497562	250032	chr9	74497335	74693177	RORB	1022	273
41234	chr9	74497739	74498239	250033	chr9	74497335	74693177	RORB	1022	404
41235	chr9	74498337	74498837	250034	chr9	74497335	74693177	RORB	1022	1002
41236	chr9	74499292	74499792	250035	chr9	74497335	74693177	RORB	1022	1957
41237	chr9	74499915	74500415	250036	chr9	74497335	74693177	RORB	1022	2580
41238	chr9	74500589	74501089	250037	chr9	74497335	74693177	RORB	1022	3254
41239	chr9	74503092	74503592	250038	chr9	74497335	74693177	RORB	1022	5757
41240	chr9	74506434	74506934	250039	chr9	74497335	74693177	RORB	1022	9099
41284	chr9	74950179	74950679	250116	chr9	74946583	74952912	C9orf40	1023	3596
41285	chr9	74951442	74951942	250117	chr9	74946583	74952912	C9orf40	1023	4859
41286	chr9	74952116	74952616	250118	chr9	74946583	74952912	C9orf40	1023	5533
41287	chr9	74952631	74953131	250119	chr9	74946583	74952912	C9orf40	1023	6048
41288	chr9	74953179	74953679	250120	chr9	74946583	74952912	C9orf40	1023	6596
41289	chr9	75887178	75887678	250202	chr9	75890644	76362339	PCSK5	1024	3466
41290	chr9	75889832	75890332	250203	chr9	75890644	76362339	PCSK5	1024	812
41291	chr9	75890365	75890865	250204	chr9	75890644	76362339	PCSK5	1024	279
41292	chr9	75891237	75891737	250205	chr9	75890644	76362339	PCSK5	1024	593
41293	chr9	75892236	75892736	250206	chr9	75890644	76362339	PCSK5	1024	1592
41294	chr9	75892775	75893275	250207	chr9	75890644	76362339	PCSK5	1024	2131
41295	chr9	75894550	75895050	250208	chr9	75890644	76362339	PCSK5	1024	3906
41352	chr9	78231984	78232484	250558	chr9	78236062	78279690	CEP78	1025	4078
41353	chr9	78235234	78235734	250559	chr9	78236062	78279690	CEP78	1025	828
41354	chr9	78235825	78236325	250560	chr9	78236062	78279690	CEP78	1025	237
41355	chr9	78236514	78237014	250561	chr9	78236062	78279690	CEP78	1025	452
41356	chr9	78239455	78239955	250562	chr9	78236062	78279690	CEP78	1025	3393
41361	chr9	79566037	79566537	250734	chr9	79571773	79726882	TLE4	1026	5736
41362	chr9	79568893	79569393	250735	chr9	79571773	79726882	TLE4	1026	2880
41363	chr9	79570246	79570746	250736	chr9	79571773	79726882	TLE4	1026	1527
41364	chr9	79570908	79571408	250737	chr9	79571773	79726882	TLE4	1026	865
41365	chr9	79571457	79571957	250738	chr9	79571773	79726882	TLE4	1026	316
41366	chr9	79572272	79572772	250739	chr9	79571773	79726882	TLE4	1026	499
41367	chr9	79572838	79573338	250740	chr9	79571773	79726882	TLE4	1026	1065
41368	chr9	79573511	79574011	250741	chr9	79571773	79726882	TLE4	1026	1738
41369	chr9	79574666	79575166	250742	chr9	79571773	79726882	TLE4	1026	2893
41370	chr9	79576631	79577131	250743	chr9	79571773	79726882	TLE4	1026	4858
41371	chr9	79578032	79578532	250744	chr9	79571773	79726882	TLE4	1026	6259
41372	chr9	79580081	79580581	250745	chr9	79571773	79726882	TLE4	1026	8308
41373	chr9	79581636	79582136	250746	chr9	79571773	79726882	TLE4	1026	9863
41411	chr9	83234415	83234915	251267	chr9	83242990	83538546	FRMD3	1027	8575
41412	chr9	83235579	83236079	251268	chr9	83242990	83538546	FRMD3	1027	7411
41413	chr9	83236810	83237310	251269	chr9	83242990	83538546	FRMD3	1027	6180
41414	chr9	83239538	83240038	251270	chr9	83242990	83538546	FRMD3	1027	3452
41482	chr9	84667429	84667929	251470	chr9	84668551	85027070	NTRK2	1028	1122
41483	chr9	84668190	84668690	251471	chr9	84668551	85027070	NTRK2	1028	361
41484	chr9	84668752	84669252	251472	chr9	84668551	85027070	NTRK2	1028	201
41485	chr9	84669512	84670012	251473	chr9	84668551	85027070	NTRK2	1028	961
41486	chr9	84670470	84670970	251474	chr9	84668551	85027070	NTRK2	1028	1919
41487	chr9	84672059	84672559	251475	chr9	84668551	85027070	NTRK2	1028	3508
41488	chr9	84673933	84674433	251476	chr9	84668551	85027070	NTRK2	1028	5382
41567	chr9	87725755	87726255	252045	chr9	87726109	87731469	CTSL	1029	354
41568	chr9	87733256	87733756	252046	chr9	87726109	87731469	CTSL	1029	7147
41569	chr9	89310161	89310661	252326	chr9	89318500	89359663	SECISBP2	1030	8339
